lat	lon	norad_cat_num	satellite_name	ownership	launch_date	satellite_decay	rcs
53.42800731064418	2.1716296183015817	8	SPUTNIK 3	CIS  	1958-05-15	1960-04-06	11.8400
-0.9171772250997644	-37.456456880026444	8	SPUTNIK 3	CIS  	1958-05-15	1960-04-06	11.8400
65.02829814415628	54.99676515921271	8	SPUTNIK 3	CIS  	1958-05-15	1960-04-06	11.8400
-64.65857317419433	-116.91498447612788	8	SPUTNIK 3	CIS  	1958-05-15	1960-04-06	11.8400
-22.316647612945133	-48.674444950220014	8	SPUTNIK 3	CIS  	1958-05-15	1960-04-06	11.8400
15.046534496228324	-21.070187608289288	17	THOR ABLE R/B           	US   	1959-08-07	1961-06-30	0.0200
61.26470681712835	-152.2709532807003	366	SL-3 R/B	CIS  	1962-08-12	1962-08-14	0.0500
-21.038227445615508	-18.994061110057412	366	SL-3 R/B	CIS  	1962-08-12	1962-08-14	0.0500
64.94482640230956	-150.78467679654884	623	THOR AGENA D DEB        	US   	1963-07-19	1963-07-29	0.3200
-26.655849717181308	-131.45943518156315	623	THOR AGENA D DEB        	US   	1963-07-19	1963-07-29	0.3200
-54.843888450114896	34.61258126059199	623	THOR AGENA D DEB        	US   	1963-07-19	1963-07-29	0.3200
20.837802374610654	47.59332504234996	623	THOR AGENA D DEB        	US   	1963-07-19	1963-07-29	0.3200
66.75348098509645	61.83232968810226	623	THOR AGENA D DEB        	US   	1963-07-19	1963-07-29	0.3200
22.81764198856557	-27.30147676357135	786	OPS 3743	US   	1964-04-23	1964-04-29	903.0000
60.171739946142914	-176.4130492040541	786	OPS 3743	US   	1964-04-23	1964-04-29	903.0000
3.442375641211876	159.60165871309158	786	OPS 3743	US   	1964-04-23	1964-04-29	903.0000
14.048617391506427	161.78977811559687	786	OPS 3743	US   	1964-04-23	1964-04-29	903.0000
16.880996948794103	162.7080014268567	786	OPS 3743	US   	1964-04-23	1964-04-29	903.0000
44.86048097806323	-118.72110505873269	1383	SL-3 R/B	CIS  	1965-05-25	1965-06-04	8.5800
-11.03120715582946	103.47152611395282	1383	SL-3 R/B	CIS  	1965-05-25	1965-06-04	8.5800
13.100587134708658	-78.3029005696703	1383	SL-3 R/B	CIS  	1965-05-25	1965-06-04	8.5800
-31.864259987646015	-43.19047240523843	2301	SATURN 1B DEB	US   	1966-07-05	1966-07-11	0.1100
31.990601411818325	-39.70404332454044	1493	SL-8 DEB	CIS  	1965-03-15	1966-11-04	1.4900
12.384326540790576	106.78236469146812	1493	SL-8 DEB	CIS  	1965-03-15	1966-11-04	1.4900
-30.73437252910207	-89.27373482965237	1493	SL-8 DEB	CIS  	1965-03-15	1966-11-04	1.4900
-33.32266588488923	-91.85974007206758	1493	SL-8 DEB	CIS  	1965-03-15	1966-11-04	1.4900
55.51528921533798	12.274888981040402	1493	SL-8 DEB	CIS  	1965-03-15	1966-11-04	1.4900
-23.40828942723159	40.54843229087244	2524	OPS 0855 (OV4-3 MOL)	US   	1966-11-03	1967-01-09	0.3900
-31.972791693557518	102.76892504460112	2524	OPS 0855 (OV4-3 MOL)	US   	1966-11-03	1967-01-09	0.3900
-21.924487179106976	139.49410089095096	2524	OPS 0855 (OV4-3 MOL)	US   	1966-11-03	1967-01-09	0.3900
21.283603699095508	-144.99516256923593	2524	OPS 0855 (OV4-3 MOL)	US   	1966-11-03	1967-01-09	0.3900
31.35142206400478	-111.31005611113454	2524	OPS 0855 (OV4-3 MOL)	US   	1966-11-03	1967-01-09	0.3900
-42.15346527412291	-59.548601297595134	2746	SL-12 DEB	CIS  	1967-04-08	1967-04-19	0.7700
-40.083296408394574	32.32535581322982	2746	SL-12 DEB	CIS  	1967-04-08	1967-04-19	0.7700
-42.396473159508204	27.786857326749136	2746	SL-12 DEB	CIS  	1967-04-08	1967-04-19	0.7700
-34.551147124102314	41.03305811814694	2746	SL-12 DEB	CIS  	1967-04-08	1967-04-19	0.7700
-10.859205063281967	65.38676696236607	2746	SL-12 DEB	CIS  	1967-04-08	1967-04-19	0.7700
-55.87969688303109	107.7625309883108	1556	SL-8 DEB	CIS  	1965-03-15	1967-05-01	0.7300
16.91478077197628	13.674498902360856	1556	SL-8 DEB	CIS  	1965-03-15	1967-05-01	0.7300
-37.95338387799614	170.83581725614516	1556	SL-8 DEB	CIS  	1965-03-15	1967-05-01	0.7300
9.092966809014506	-155.29594844145058	1556	SL-8 DEB	CIS  	1965-03-15	1967-05-01	0.7300
-52.801436492038476	80.04588971377669	1556	SL-8 DEB	CIS  	1965-03-15	1967-05-01	0.7300
12.389159753402007	-100.47247884185943	2911	COSMOS 171	CIS  	1967-08-08	1967-08-08	0.2500
-32.4752101636199	-1.8244694589232278	1268	COSMOS 62	CIS  	1965-03-15	1968-09-24	0.3100
-46.359543576340954	17.804877364234002	1268	COSMOS 62	CIS  	1965-03-15	1968-09-24	0.3100
-55.3144611631721	50.40246231966573	1268	COSMOS 62	CIS  	1965-03-15	1968-09-24	0.3100
-55.79247878242461	68.146716632374	1268	COSMOS 62	CIS  	1965-03-15	1968-09-24	0.3100
-54.72555883783902	79.63644036360193	1268	COSMOS 62	CIS  	1965-03-15	1968-09-24	0.3100
-44.11190249031359	14.719926802949363	3829	OPS 3722	US   	1969-03-19	1969-03-24	0.3100
7.973879587095644	22.45674333055856	3829	OPS 3722	US   	1969-03-19	1969-03-24	0.3100
21.42623683198559	24.187325436037614	3829	OPS 3722	US   	1969-03-19	1969-03-24	0.3100
21.44513084277714	24.228438052199213	3829	OPS 3722	US   	1969-03-19	1969-03-24	0.3100
26.283035794167212	24.942705084653298	3829	OPS 3722	US   	1969-03-19	1969-03-24	0.3100
-2.441435537452014	150.4875362468966	1997	OPS 1439	US   	1966-02-09	1969-09-26	0.3100
-44.65543528408487	-21.37982228148077	1997	OPS 1439	US   	1966-02-09	1969-09-26	0.3100
-31.522753944239962	145.75463862380633	1997	OPS 1439	US   	1966-02-09	1969-09-26	0.3100
13.500371767207843	152.32936505848227	1997	OPS 1439	US   	1966-02-09	1969-09-26	0.3100
34.918017074991205	155.99048305739248	1997	OPS 1439	US   	1966-02-09	1969-09-26	0.3100
1.1900786073263874	-25.96875659234012	2397	OPS 6810	US   	1966-08-16	1970-03-05	0.0400
25.74461539698969	-27.41300863007578	2397	OPS 6810	US   	1966-08-16	1970-03-05	0.0400
36.28239175793086	-28.197488299650303	2397	OPS 6810	US   	1966-08-16	1970-03-05	0.0400
47.84502775854868	-29.352860901534857	2397	OPS 6810	US   	1966-08-16	1970-03-05	0.0400
55.53718680181704	-30.453887395740914	2397	OPS 6810	US   	1966-08-16	1970-03-05	0.0400
-38.267517938303364	81.7986870095312	6389	COSMOS 551 DEB	CIS  	1973-03-06	1973-03-22	14.6500
21.996557627681657	114.2320793399577	6389	COSMOS 551 DEB	CIS  	1973-03-06	1973-03-22	14.6500
51.860055424397714	139.79081796887468	6389	COSMOS 551 DEB	CIS  	1973-03-06	1973-03-22	14.6500
59.052640771393	154.3906751688571	6389	COSMOS 551 DEB	CIS  	1973-03-06	1973-03-22	14.6500
29.846222540757804	-92.40013097882064	6389	COSMOS 551 DEB	CIS  	1973-03-06	1973-03-22	14.6500
22.64345679680461	-137.3520579445866	6711	COSMOS 572 DEB	CIS  	1973-06-10	1973-06-26	0.1000
19.56928256648296	-134.4279719986341	6711	COSMOS 572 DEB	CIS  	1973-06-10	1973-06-26	0.1000
17.00005568376389	-132.08277190559684	6711	COSMOS 572 DEB	CIS  	1973-06-10	1973-06-26	0.1000
18.03167208807698	-132.99805823551358	6711	COSMOS 572 DEB	CIS  	1973-06-10	1973-06-26	0.1000
21.80630953854012	-136.54740701884572	6711	COSMOS 572 DEB	CIS  	1973-06-10	1973-06-26	0.1000
60.47283517532458	-125.31711436286238	6789	COSMOS 579	CIS  	1973-08-21	1973-09-03	0.4400
59.097153114213974	-121.2915784509753	6789	COSMOS 579	CIS  	1973-08-21	1973-09-03	0.4400
48.57966924529691	-102.68765262366713	6789	COSMOS 579	CIS  	1973-08-21	1973-09-03	0.4400
-24.152493178817842	-59.72095429111124	6789	COSMOS 579	CIS  	1973-08-21	1973-09-03	0.4400
-30.677688789180134	-55.82165735055891	6789	COSMOS 579	CIS  	1973-08-21	1973-09-03	0.4400
22.2860432428216	63.677935594298916	2384	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1973-09-29	0.1300
31.006149171271463	94.57420068220321	2384	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1973-09-29	0.1300
29.209785513896016	141.46648193833224	2384	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1973-09-29	0.1300
-29.037432520379912	-96.01328738937904	2384	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1973-09-29	0.1300
-31.293150305100813	-50.80452140515853	2384	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1973-09-29	0.1300
68.98167993765136	-100.9833701615872	6969	COSMOS 612 DEB	CIS  	1973-11-28	1973-12-12	0.3100
34.40361845312462	-0.2650082715474535	7762	COSMOS 699 DEB	CIS  	1974-12-24	1975-07-29	0.0200
64.8144449212432	72.51034690817671	7762	COSMOS 699 DEB	CIS  	1974-12-24	1975-07-29	0.0200
55.3890092628682	22.888751088014573	7762	COSMOS 699 DEB	CIS  	1974-12-24	1975-07-29	0.0200
8.958905563532788	-15.622932452738407	7762	COSMOS 699 DEB	CIS  	1974-12-24	1975-07-29	0.0200
-55.24571189408133	-158.14718358971572	7762	COSMOS 699 DEB	CIS  	1974-12-24	1975-07-29	0.0200
-78.50924058449638	42.076017759124134	7371	AEROS 2	GER  	1974-07-16	1975-09-25	0.2000
-82.64091763608548	-9.259308382287351	7371	AEROS 2	GER  	1974-07-16	1975-09-25	0.2000
-69.07815635967779	-78.7788008302801	7371	AEROS 2	GER  	1974-07-16	1975-09-25	0.2000
-58.758082033247035	-86.21835215728471	7371	AEROS 2	GER  	1974-07-16	1975-09-25	0.2000
5.113333610331305	-99.13943082154803	7371	AEROS 2	GER  	1974-07-16	1975-09-25	0.2000
54.38868366269023	55.90355473380194	8634	COSMOS 777 DEB	CIS  	1975-10-29	1976-12-04	0.0290
38.88302385045365	74.02141014882615	8634	COSMOS 777 DEB	CIS  	1975-10-29	1976-12-04	0.0290
25.398509221177633	-86.72119751417023	8634	COSMOS 777 DEB	CIS  	1975-10-29	1976-12-04	0.0290
54.50033676505243	41.00632134264093	8634	COSMOS 777 DEB	CIS  	1975-10-29	1976-12-04	0.0290
-13.921126788006262	-106.37975919084171	8634	COSMOS 777 DEB	CIS  	1975-10-29	1976-12-04	0.0290
-47.14008393431167	112.66463288770981	8974	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1760
-1.8858944173462104	122.02363812621726	8974	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1760
35.656411750688356	128.66968539620646	8974	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1760
-79.38901676091821	-2.2112656329419886	8974	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1760
-25.728853027932594	118.7057507934785	8974	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1760
42.57231979478477	-77.20811003817647	9038	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1617
72.98158897977258	-97.56278410448814	9038	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1617
34.764593950759796	-73.09654789369306	9038	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1617
-75.62324660354504	-32.525978959720604	9038	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1617
-71.05348804878051	88.65812987975912	9038	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1617
-73.92507716077229	8.777140569340409	9285	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1292
-74.42598274393352	10.110172367952519	9285	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1292
-53.41494457385653	139.74106687096028	9285	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1292
-2.9287176679834137	152.99560903088198	9285	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1292
15.079136696684088	157.21124276774887	9285	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1292
-78.64999712291201	77.57013055475466	9297	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1460
-57.94276918221178	114.69063775026486	9297	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1460
57.60538515796983	143.575316504952	9297	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1460
-49.56781661818476	120.3578096291645	9297	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1460
3.3702172539516297	132.62428296337382	9297	DELTA 1 DEB	US   	1975-01-22	1977-01-31	0.1460
13.804294694705902	144.24425157188472	9624	SL-4 DEB	CIS  	1976-12-17	1977-01-31	0.0050
-1.1370329036328355	151.33491683608509	9624	SL-4 DEB	CIS  	1976-12-17	1977-01-31	0.0050
-8.67550735449062	41.815053306410874	9554	SL-4 R/B	CIS  	1976-11-23	1977-02-01	38.3100
-17.28589227033975	46.50784405869485	9554	SL-4 R/B	CIS  	1976-11-23	1977-02-01	38.3100
-33.38680819138482	57.078958572974855	9554	SL-4 R/B	CIS  	1976-11-23	1977-02-01	38.3100
-38.18575715884373	61.124100542874466	9554	SL-4 R/B	CIS  	1976-11-23	1977-02-01	38.3100
-41.08223206507645	63.89865315732788	9554	SL-4 R/B	CIS  	1976-11-23	1977-02-01	38.3100
-61.82406515920655	89.30300219024588	9735	COSMOS 889	CIS  	1977-01-20	1977-02-01	15.2410
-59.344023471574914	93.62648461410727	9735	COSMOS 889	CIS  	1977-01-20	1977-02-01	15.2410
-58.854380870355044	94.38419164968263	9735	COSMOS 889	CIS  	1977-01-20	1977-02-01	15.2410
-58.55295779209321	94.83130949313001	9735	COSMOS 889	CIS  	1977-01-20	1977-02-01	15.2410
-58.461467408160885	94.96613059715689	9735	COSMOS 889	CIS  	1977-01-20	1977-02-01	15.2410
56.599650047969206	158.53740595737688	9736	SL-4 R/B	CIS  	1977-01-20	1977-02-01	42.7430
62.900113651617865	169.01095463445785	9736	SL-4 R/B	CIS  	1977-01-20	1977-02-01	42.7430
66.28974529139843	177.92137353884635	9736	SL-4 R/B	CIS  	1977-01-20	1977-02-01	42.7430
70.05801529800783	-163.89027985142923	9736	SL-4 R/B	CIS  	1977-01-20	1977-02-01	42.7430
71.10194824094175	-151.98643492063425	9736	SL-4 R/B	CIS  	1977-01-20	1977-02-01	42.7430
-33.30741748756718	113.02829264968881	9032	DELTA 1 DEB	US   	1975-01-22	1977-02-04	1.0130
-78.73547694037471	71.98154000225598	9032	DELTA 1 DEB	US   	1975-01-22	1977-02-04	1.0130
-51.42396833645991	-51.03837000686684	9032	DELTA 1 DEB	US   	1975-01-22	1977-02-04	1.0130
6.311351352072481	-62.364490216905466	9032	DELTA 1 DEB	US   	1975-01-22	1977-02-04	1.0130
-54.40187275797752	107.03103138858077	9032	DELTA 1 DEB	US   	1975-01-22	1977-02-04	1.0130
-49.44277292995475	122.20496598830276	9631	COSMOS 861 DEB [PELPS]	CIS  	1976-10-21	1977-02-04	8.2550
-46.50888907763787	125.80339651101062	9631	COSMOS 861 DEB [PELPS]	CIS  	1976-10-21	1977-02-04	8.2550
-32.27316633778175	138.13277588747573	9631	COSMOS 861 DEB [PELPS]	CIS  	1976-10-21	1977-02-04	8.2550
-21.071758551798393	144.90694384591603	9631	COSMOS 861 DEB [PELPS]	CIS  	1976-10-21	1977-02-04	8.2550
62.06197430837643	-142.9846007643943	9631	COSMOS 861 DEB [PELPS]	CIS  	1976-10-21	1977-02-04	8.2550
-39.15433603975948	-173.62903677760022	9526	SL-4 DEB	CIS  	1976-11-01	1977-02-05	0.4920
4.695162108586445	-157.65092936537926	9526	SL-4 DEB	CIS  	1976-11-01	1977-02-05	0.4920
71.65281665788162	-90.59074556579257	9526	SL-4 DEB	CIS  	1976-11-01	1977-02-05	0.4920
-49.70213570330764	42.041146228316634	9526	SL-4 DEB	CIS  	1976-11-01	1977-02-05	0.4920
63.25229869579123	-17.39453838191985	9526	SL-4 DEB	CIS  	1976-11-01	1977-02-05	0.4920
19.90926377015681	-159.12909158479675	9578	SL-6 PLAT	CIS  	1976-12-02	1977-02-07	30.5278
-18.911823924903164	-138.34606903487688	9578	SL-6 PLAT	CIS  	1976-12-02	1977-02-07	30.5278
-37.26070707350846	-125.52106381147897	9578	SL-6 PLAT	CIS  	1976-12-02	1977-02-07	30.5278
-38.612053170606316	-124.30731187521103	9578	SL-6 PLAT	CIS  	1976-12-02	1977-02-07	30.5278
-50.91029371464535	-109.34548196997461	9578	SL-6 PLAT	CIS  	1976-12-02	1977-02-07	30.5278
58.77529410995546	129.53135474113859	8715	COSMOS 777 DEB	CIS  	1975-10-29	1977-02-09	0.1021
39.91206698099694	157.130537252516	8715	COSMOS 777 DEB	CIS  	1975-10-29	1977-02-09	0.1021
27.008596544413912	166.39118093678607	8715	COSMOS 777 DEB	CIS  	1975-10-29	1977-02-09	0.1021
-1.216460533160679	-179.25006389846726	8715	COSMOS 777 DEB	CIS  	1975-10-29	1977-02-09	0.1021
-26.81769104956476	-166.12468061575052	8715	COSMOS 777 DEB	CIS  	1975-10-29	1977-02-09	0.1021
13.998970453976897	108.44784484887319	9298	DELTA 1 DEB	US   	1975-01-22	1977-02-09	0.0710
-80.83797992163389	-13.238445965368904	9298	DELTA 1 DEB	US   	1975-01-22	1977-02-09	0.0710
68.33227238155573	-94.09993283680504	9298	DELTA 1 DEB	US   	1975-01-22	1977-02-09	0.0710
-30.869029708588872	101.78752248351866	9298	DELTA 1 DEB	US   	1975-01-22	1977-02-09	0.0710
5.171886687651709	-74.13166989259766	9298	DELTA 1 DEB	US   	1975-01-22	1977-02-09	0.0710
81.24157579968994	92.99999234267702	9462	PAGEOS 1 DEB	US   	1966-06-24	1977-02-09	0.0050
-4.086071451614095	162.14572659400292	9462	PAGEOS 1 DEB	US   	1966-06-24	1977-02-09	0.0050
-30.878192407360444	166.43932011005634	9462	PAGEOS 1 DEB	US   	1966-06-24	1977-02-09	0.0050
6.323936402505052	-17.84477591427063	9462	PAGEOS 1 DEB	US   	1966-06-24	1977-02-09	0.0050
5.350924301931137	-16.997311655264838	9462	PAGEOS 1 DEB	US   	1966-06-24	1977-02-09	0.0050
75.92220398351651	179.6522254367976	9630	TITAN 3D DEB	US   	1976-12-19	1977-02-09	0.5000
36.230362791928286	156.14872488008334	9630	TITAN 3D DEB	US   	1976-12-19	1977-02-09	0.5000
75.4090860221193	178.20321446475776	9630	TITAN 3D DEB	US   	1976-12-19	1977-02-09	0.5000
-72.214592886926	78.11903187721356	9525	SL-4 DEB	CIS  	1976-11-01	1977-02-10	0.2080
-52.32647538243955	160.24276758934568	9525	SL-4 DEB	CIS  	1976-11-01	1977-02-10	0.2080
-25.658230579461954	175.24485462955013	9525	SL-4 DEB	CIS  	1976-11-01	1977-02-10	0.2080
46.2394517752592	-157.52220762028122	9525	SL-4 DEB	CIS  	1976-11-01	1977-02-10	0.2080
2.3463450034968614	2.815016149200446	9525	SL-4 DEB	CIS  	1976-11-01	1977-02-10	0.2080
42.35527345843469	37.959616425613774	9580	SL-6 DEB	CIS  	1976-12-02	1977-02-13	9.7529
65.25687042473076	134.88163316330633	9456	PAGEOS 1 DEB	US   	1966-06-24	1977-02-14	0.0050
52.57514890974137	141.98199729612813	9456	PAGEOS 1 DEB	US   	1966-06-24	1977-02-14	0.0050
33.42154653350351	147.25807254315285	9456	PAGEOS 1 DEB	US   	1966-06-24	1977-02-14	0.0050
30.889141200599976	147.78966616625493	9456	PAGEOS 1 DEB	US   	1966-06-24	1977-02-14	0.0050
15.0132629372339	150.36109578498133	9456	PAGEOS 1 DEB	US   	1966-06-24	1977-02-14	0.0050
-55.878245467832464	45.0873013151156	9641	SL-6 PLAT	CIS  	1976-12-28	1977-02-15	5.8890
-59.61781160445488	56.97164947092478	9641	SL-6 PLAT	CIS  	1976-12-28	1977-02-15	5.8890
-62.79467602140038	83.34765096988504	9641	SL-6 PLAT	CIS  	1976-12-28	1977-02-15	5.8890
-60.14241794403605	112.26046327376348	9641	SL-6 PLAT	CIS  	1976-12-28	1977-02-15	5.8890
-58.02891152802398	120.35115702491292	9641	SL-6 PLAT	CIS  	1976-12-28	1977-02-15	5.8890
70.3337363744229	-28.976865817914824	9407	SL-7 DEB	CIS  	1976-08-18	1977-02-16	0.0841
53.080367757363454	16.89338178930663	9407	SL-7 DEB	CIS  	1976-08-18	1977-02-16	0.0841
48.92366489265544	20.86107453666018	9407	SL-7 DEB	CIS  	1976-08-18	1977-02-16	0.0841
14.35787555051991	38.8460691119493	9407	SL-7 DEB	CIS  	1976-08-18	1977-02-16	0.0841
-15.2173899707689	49.175569099434675	9407	SL-7 DEB	CIS  	1976-08-18	1977-02-16	0.0841
-16.771860771141057	-151.78588690622433	8687	DELTA 1 DEB	US   	1975-01-22	1977-02-18	0.1460
3.6222311706444135	26.678409832009862	8687	DELTA 1 DEB	US   	1975-01-22	1977-02-18	0.1460
40.2088591910015	32.07820541811291	8687	DELTA 1 DEB	US   	1975-01-22	1977-02-18	0.1460
4.802539512528215	26.930874114301044	8687	DELTA 1 DEB	US   	1975-01-22	1977-02-18	0.1460
78.11828738659402	172.94596321908557	8687	DELTA 1 DEB	US   	1975-01-22	1977-02-18	0.1460
37.42992501019553	-23.408183559299456	8075	PAGEOS 1 DEB	US   	1966-06-24	1977-02-19	0.7050
59.35293003825261	-16.094668005501802	8075	PAGEOS 1 DEB	US   	1966-06-24	1977-02-19	0.7050
-19.732655568787788	152.7066373874771	8075	PAGEOS 1 DEB	US   	1966-06-24	1977-02-19	0.7050
-54.264893314172916	-42.415713802400134	8075	PAGEOS 1 DEB	US   	1966-06-24	1977-02-19	0.7050
78.3882028022146	101.65406741732578	8075	PAGEOS 1 DEB	US   	1966-06-24	1977-02-19	0.7050
68.77488913034006	123.44592939822404	8078	PAGEOS 1 DEB	US   	1966-06-24	1977-02-19	32.7368
50.619464259786206	-23.758580801457573	8078	PAGEOS 1 DEB	US   	1966-06-24	1977-02-19	32.7368
29.730348381488536	140.9755552615484	8078	PAGEOS 1 DEB	US   	1966-06-24	1977-02-19	32.7368
-58.828528604346545	-48.35403394606554	8078	PAGEOS 1 DEB	US   	1966-06-24	1977-02-19	32.7368
51.69692660135571	134.98773332187332	8078	PAGEOS 1 DEB	US   	1966-06-24	1977-02-19	32.7368
-31.190379863754217	162.21016259863282	3839	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1977-02-23	0.0240
-12.649641824005137	-115.75760892126922	3839	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1977-02-23	0.0240
-30.37542559765039	148.30417065605366	3839	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1977-02-23	0.0240
-0.1074945310138656	77.58097006496746	3839	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1977-02-23	0.0240
19.436165594653996	116.20872925557022	3839	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1977-02-23	0.0240
-46.883016104519896	-179.86741737678804	7835	DELTA 1 DEB	US   	1972-07-23	1977-02-23	0.2380
70.24059991490061	-14.234917631307695	7835	DELTA 1 DEB	US   	1972-07-23	1977-02-23	0.2380
-14.891190381292846	-172.15673486049062	7835	DELTA 1 DEB	US   	1972-07-23	1977-02-23	0.2380
-25.948865373929753	-172.78395113197288	7835	DELTA 1 DEB	US   	1972-07-23	1977-02-23	0.2380
27.458598435238322	-164.25241648122332	7835	DELTA 1 DEB	US   	1972-07-23	1977-02-23	0.2380
25.65279716397721	169.6050991299789	8506	DELTA 1 DEB	US   	1972-07-23	1977-02-23	0.0605
-23.199936214147645	162.4426075964667	8506	DELTA 1 DEB	US   	1972-07-23	1977-02-23	0.0605
-13.106831635157342	-12.320243998450225	8506	DELTA 1 DEB	US   	1972-07-23	1977-02-23	0.0605
77.29619215771295	-156.4084359930839	8506	DELTA 1 DEB	US   	1972-07-23	1977-02-23	0.0605
14.673558356221438	168.0339233944442	8506	DELTA 1 DEB	US   	1972-07-23	1977-02-23	0.0605
18.814809625479597	121.28022667657473	8627	COSMOS 777 DEB	CIS  	1975-10-29	1977-02-23	0.0089
-42.40130551834599	155.78239451413887	8627	COSMOS 777 DEB	CIS  	1975-10-29	1977-02-23	0.0089
-64.82841948828504	-142.48241793585828	8627	COSMOS 777 DEB	CIS  	1975-10-29	1977-02-23	0.0089
50.243233534639806	92.38715361939762	8627	COSMOS 777 DEB	CIS  	1975-10-29	1977-02-23	0.0089
-58.14109055495227	-100.33708400194226	8627	COSMOS 777 DEB	CIS  	1975-10-29	1977-02-23	0.0089
-3.96354383431959	-159.2970595968657	8779	SL-8 DEB	CIS  	1971-09-10	1977-02-23	0.0078
62.29725383471586	52.27730143551004	8779	SL-8 DEB	CIS  	1971-09-10	1977-02-23	0.0078
69.08159877501949	150.20558603795848	8779	SL-8 DEB	CIS  	1971-09-10	1977-02-23	0.0078
73.57403958837948	93.7042394876187	8779	SL-8 DEB	CIS  	1971-09-10	1977-02-23	0.0078
40.01468374308721	31.58656840165539	8779	SL-8 DEB	CIS  	1971-09-10	1977-02-23	0.0078
4.623086110483062	150.200504377216	9629	TITAN 3D DEB	US   	1976-12-19	1977-02-23	0.5000
-38.898784511963456	-22.810220988032352	9629	TITAN 3D DEB	US   	1976-12-19	1977-02-23	0.5000
-33.26070582383346	-20.978994337585863	9642	SL-6 DEB	CIS  	1976-12-28	1977-02-23	0.0130
-59.00907782486666	18.113197226010254	9642	SL-6 DEB	CIS  	1976-12-28	1977-02-23	0.0130
-47.76182239407959	104.73386118578706	9642	SL-6 DEB	CIS  	1976-12-28	1977-02-23	0.0130
22.534129373854803	151.3500525352858	9642	SL-6 DEB	CIS  	1976-12-28	1977-02-23	0.0130
-51.21625886870524	-1.6008821492258027	9642	SL-6 DEB	CIS  	1976-12-28	1977-02-23	0.0130
-9.983251231474403	-179.03954380786914	7750	COSMOS 699 DEB	CIS  	1974-12-24	1977-02-27	0.0341
-59.91337438040884	-58.43769834984924	7750	COSMOS 699 DEB	CIS  	1974-12-24	1977-02-27	0.0341
-9.8824410544196	-8.81697764767451	7750	COSMOS 699 DEB	CIS  	1974-12-24	1977-02-27	0.0341
63.97760331394406	70.2210587436852	7750	COSMOS 699 DEB	CIS  	1974-12-24	1977-02-27	0.0341
45.13015392196826	23.61128777200625	7750	COSMOS 699 DEB	CIS  	1974-12-24	1977-02-27	0.0341
-35.13941765693717	140.0559385916979	9455	PAGEOS 1 DEB	US   	1966-06-24	1977-03-03	14.5370
-81.53758253793995	-116.6461892115312	9455	PAGEOS 1 DEB	US   	1966-06-24	1977-03-03	14.5370
80.77871437020569	13.941890563083101	9455	PAGEOS 1 DEB	US   	1966-06-24	1977-03-03	14.5370
-47.65761761300729	142.95954763051867	9455	PAGEOS 1 DEB	US   	1966-06-24	1977-03-03	14.5370
-11.520286266442808	-47.45282463602821	9455	PAGEOS 1 DEB	US   	1966-06-24	1977-03-03	14.5370
24.898153468244598	-73.76692413054064	9575	SL-6 R/B(1)	CIS  	1976-12-02	1977-03-04	16.2401
49.48568017832077	-50.65616286619668	9575	SL-6 R/B(1)	CIS  	1976-12-02	1977-03-04	16.2401
61.91254342971489	-13.404591170703108	9575	SL-6 R/B(1)	CIS  	1976-12-02	1977-03-04	16.2401
56.67311897777645	40.96854356634159	9575	SL-6 R/B(1)	CIS  	1976-12-02	1977-03-04	16.2401
55.324860126183445	44.359459281686114	9575	SL-6 R/B(1)	CIS  	1976-12-02	1977-03-04	16.2401
-48.059536679622106	38.279026807054834	9586	COSMOS 867 DEB	CIS  	1976-11-23	1977-03-05	0.7658
-46.228185378223266	40.72908396423011	9586	COSMOS 867 DEB	CIS  	1976-11-23	1977-03-05	0.7658
